ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
7325,1986,PhD,Together,38197.0,1,0,29-06-2013,86,113.32,43.58581803872457,123.14,99.94,74.20021714391828,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1307,1978,Graduation,Divorced,41986.0,0,1,09-02-2014,15,96.76,24.639887408167567,86.65,38.22,34.5115802294983,3,3,0,4,4,0,0,0,0,0,0,3,11,0
1502,1983,Graduation,Together,28427.0,1,0,21-03-2013,67,127.99,39.50987338394588,119.93,77.95,42.74946193247301,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6211,1976,PhD,Together,37395.0,1,0,02-05-2014,47,118.59,38.693096939511605,115.15,77.46,69.76233037122321,1,1,0,3,6,0,0,0,0,0,0,3,11,0
843,1971,Graduation,Married,64722.0,1,0,26-05-2014,47,151.89,46.26735466398431,101.87,98.75,67.44710394634942,4,8,2,11,6,0,0,0,0,0,0,3,11,0
4174,1956,Master,Together,55249.0,0,1,17-04-2014,81,126.81,51.07217973350431,115.52,79.03,50.71242242552489,1,2,1,4,3,0,0,0,0,0,0,3,11,0
9757,1972,Graduation,Together,84906.0,0,0,04-10-2013,98,143.83,49.07278603182596,124.81,88.6,49.10502414089169,1,5,6,12,2,0,1,1,0,1,0,3,11,0
6918,1989,Graduation,Married,28691.0,1,0,04-07-2013,56,116.58,44.41545899348437,96.17,77.25,41.79355500349274,1,1,0,3,8,0,0,0,0,0,0,3,11,0
286,1952,Graduation,Single,44213.0,1,1,29-11-2013,48,137.78,46.65487878965919,113.3,41.45,53.38576168459962,4,2,1,5,6,0,0,0,0,0,0,3,11,0
11086,1984,Basic,Single,25707.0,1,0,18-01-2014,18,99.53,27.562716673973465,56.31,37.69,29.564527649476645,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1921,1967,PhD,Married,59062.0,2,1,03-10-2013,74,160.83,57.011798855736366,156.62,116.22,94.03019293997288,2,2,0,3,4,0,0,0,0,0,0,3,11,0
4138,1962,Graduation,Single,76624.0,0,1,24-05-2014,68,169.58,41.70415476644542,120.0,65.12,48.20598455333045,1,5,10,7,1,1,0,0,0,0,0,3,11,0
7718,1947,Master,Together,66000.0,0,0,20-04-2014,36,132.86,51.90916485281392,101.54,80.2,46.43985279408789,1,1,3,5,1,0,0,0,0,0,0,3,11,0
1291,1978,PhD,Together,27683.0,1,0,04-08-2012,90,108.04,55.58897626423103,100.76,95.82,67.19799512021844,4,6,2,4,8,0,0,0,0,0,0,3,11,0
6862,1971,Graduation,Divorced,1730.0,0,0,18-05-2014,65,61.29,23.405795410914926,52.6,36.26,28.985759541251813,15,0,0,0,20,0,0,0,0,0,0,3,11,0
4136,1992,Basic,Single,7500.0,1,0,03-12-2012,63,113.72,32.93776113297824,72.8,50.69,33.94354027979642,4,3,2,2,9,0,0,0,0,0,0,3,11,0
803,1968,Graduation,Together,40521.0,1,1,05-04-2013,82,112.86,40.34998391875095,123.57,88.7,53.51192273177522,1,0,1,2,5,0,0,0,0,0,0,3,11,0
4298,1973,PhD,Together,20427.0,1,0,24-03-2014,63,123.67,54.96468167417277,113.85,93.58,67.72239303630685,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10833,1975,Graduation,Married,65106.0,0,1,24-05-2014,55,147.45,43.51333587559205,132.74,93.72,45.11578643475063,3,8,3,13,6,0,1,0,0,0,0,3,11,0
9606,1965,PhD,Married,69969.0,0,0,27-08-2013,64,133.8,52.48730697162806,120.99,94.94,57.77492426011959,1,4,2,6,3,0,0,1,1,0,0,3,11,1
8534,1952,Graduation,Married,67433.0,0,2,16-07-2013,51,161.12,52.1336766320551,139.29,92.19,64.24291924947354,4,6,5,13,4,0,1,0,0,0,0,3,11,0
5153,1967,PhD,Married,77766.0,0,1,22-02-2013,97,156.95,55.67658414895693,135.95,97.92,69.36022001286582,2,11,10,11,6,1,0,0,0,0,0,3,11,1
961,1972,Graduation,Married,74716.0,0,1,12-09-2013,92,165.52,46.280199957199706,126.05,83.88,54.08075035611332,2,7,3,5,4,0,0,0,0,0,0,3,11,0
5011,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,125.39,32.943280480934845,102.87,62.72,31.622631220610025,2,8,9,4,6,0,0,0,0,0,0,3,11,0
6653,1970,PhD,Married,55158.0,1,1,30-07-2012,72,140.27,56.695738221859656,135.84,111.47,73.12678192199652,4,7,2,5,7,0,0,0,0,0,0,3,11,1
9094,1955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,102.91,33.061950749579346,77.96,70.72,48.55847626758519,2,7,4,3,6,0,0,0,0,0,0,3,11,1
810,1975,Graduation,Married,74190.0,0,1,12-05-2014,49,153.16,46.35321636093119,130.87,92.31,56.56206483983195,2,4,2,11,2,0,0,0,0,0,0,3,11,0
5493,1976,Graduation,Married,39356.0,1,1,19-03-2014,21,134.6,47.38475986070534,110.94,79.31,61.52475816487636,1,1,0,2,6,1,0,0,0,0,0,3,11,0
2147,1969,Graduation,Together,76653.0,0,0,16-08-2013,91,147.49,54.61592419309736,106.05,85.01,53.41482959707374,1,4,7,11,2,0,0,1,1,0,0,3,11,0
5107,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,100.54,25.610876897179832,109.96,67.67,52.18180772665397,2,1,1,2,5,1,0,0,0,0,0,3,11,0
3979,1983,PhD,Divorced,90687.0,0,0,22-05-2013,98,134.12,36.783153936494216,93.44,86.4,55.21696758955189,1,6,2,8,2,0,0,1,0,0,0,3,11,1
6049,1982,Master,Together,73450.0,0,0,05-12-2013,85,161.76,52.34078536325004,123.19,94.98,55.91758933666807,1,7,8,11,3,1,0,0,1,0,0,3,11,0
8147,1960,Graduation,Married,31454.0,1,1,06-07-2013,40,117.46,54.65947135178742,121.16,82.62,59.04023083708709,3,2,0,3,8,0,0,0,0,0,0,3,11,0
1857,1952,Graduation,Single,47139.0,1,1,06-03-2014,2,118.28,45.84448765836149,107.17,57.61,45.4056949270915,2,2,1,2,7,0,0,0,0,0,0,3,11,1
3910,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,137.13,29.27335850579771,82.82,64.32,39.477527407453934,0,4,7,6,1,1,0,1,1,0,0,3,11,1
5207,1963,PhD,Married,53378.0,1,1,24-09-2012,41,114.56,62.302923630252735,128.94,99.99,73.41117169715497,10,9,4,6,8,0,0,0,0,0,0,3,11,1
11114,1970,Graduation,Together,19656.0,1,0,08-02-2013,94,103.63,33.3597029993953,90.9,74.16,45.22199463660336,3,2,1,3,7,0,0,0,0,0,0,3,11,0
5429,1948,PhD,Married,45579.0,0,1,20-08-2013,10,117.07,47.65979324418443,124.21,80.98,48.64620715565963,1,4,1,4,6,0,0,0,0,0,0,3,11,0
9400,1958,2n Cycle,Single,85485.0,0,0,21-06-2014,73,147.61,22.28948515061889,81.24,59.0,30.37479018524092,1,6,6,6,2,0,0,0,0,0,0,3,11,0
1740,1944,Graduation,Married,55956.0,0,0,07-04-2014,22,122.53,43.280037440834576,93.76,73.56,40.0507716226528,2,7,3,4,4,0,1,0,0,0,0,3,11,0
7488,1963,Master,Single,64191.0,0,1,22-01-2013,30,132.19,40.39424160812892,118.11,67.37,42.850816860642,3,5,3,13,3,0,0,0,0,0,0,3,11,0
195,1972,Graduation,Single,38808.0,1,0,26-08-2012,21,116.15,46.49966632915682,76.81,59.58,38.80138576785511,4,5,1,4,8,1,0,0,0,0,0,3,11,1
635,1966,Master,Married,57183.0,1,1,19-03-2013,51,147.89,49.22643805842895,124.13,104.55,65.80570137108366,8,9,1,7,8,0,0,0,0,0,0,3,11,0
7527,1968,Master,Divorced,23748.0,1,0,21-11-2012,97,92.32,24.89121299972764,65.69,66.16,45.456696696082346,3,2,1,3,8,0,0,0,0,0,0,3,11,0
10319,1971,Graduation,Married,66303.0,0,1,26-02-2013,56,136.64,59.495811493699215,129.08,87.95,49.705912951224846,4,3,4,11,8,0,1,0,0,0,0,3,11,0
2296,1975,Master,Married,37368.0,1,0,16-12-2013,4,92.85,40.634182194883074,97.99,75.66,60.303482778822506,1,1,0,2,6,1,0,0,0,0,0,3,11,0
10637,1964,Graduation,Married,40800.0,1,2,01-01-2013,77,115.03,36.41456373011752,110.21,71.75,54.48090963034244,2,3,0,3,7,0,0,0,0,0,1,3,11,0
2931,1978,Graduation,Divorced,71847.0,0,0,21-09-2012,95,122.93,22.84385357472809,79.38,45.81,31.63465929803222,0,6,7,9,3,0,0,0,1,0,0,3,11,0
907,1975,Graduation,Married,46149.0,0,1,29-11-2013,36,124.02,47.05998460554901,108.08,72.26,54.63600822056519,5,5,1,7,5,0,0,0,0,0,0,3,11,0
3698,1983,Graduation,Together,78687.0,0,0,09-08-2012,13,142.51,43.69636621405745,97.96,64.37,31.708791247437446,1,4,6,8,2,0,0,1,0,0,0,3,11,1
9516,1971,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,79.64,3.5202690798956704,54.65,31.89,29.072740058585985,2,9,7,10,7,0,1,0,0,1,0,3,11,1
679,1957,PhD,Married,37633.0,1,1,20-09-2012,49,130.92,48.12952973866941,121.9,101.54,71.76659929123191,2,1,0,3,9,0,0,0,0,0,0,3,11,0
7384,1951,Master,Together,39767.0,0,0,21-07-2013,18,90.25,43.32191061687602,89.76,76.38,34.904797128558464,2,7,1,7,8,0,0,0,0,0,0,3,11,0
5043,1951,Basic,Married,26997.0,0,0,05-11-2012,89,106.91,35.53231270514894,76.16,68.09,33.635019661282314,2,4,2,5,7,0,0,0,0,0,0,3,11,0
5267,1970,Graduation,Divorced,33986.0,1,0,14-03-2013,43,98.14,29.70115433528113,62.49,53.97,32.299809969567654,1,1,0,3,7,0,0,0,0,0,0,3,11,0
339,1972,PhD,Married,57091.0,0,1,23-11-2012,82,145.87,52.53528064617472,134.68,93.09,67.87529713873197,2,9,2,5,7,0,1,0,0,0,0,3,11,1
2516,1969,2n Cycle,Married,46831.0,1,1,08-06-2013,84,110.57,35.7137293985846,112.44,59.63,59.958663145152784,2,1,2,2,4,0,0,0,0,0,0,3,11,0
9010,1972,Master,Married,83151.0,0,0,10-02-2013,80,175.21,49.8710405220634,109.95,87.7,55.98699336895249,1,5,7,10,2,1,0,1,1,0,0,3,11,1
378,1971,Graduation,Married,52531.0,0,0,30-12-2012,68,125.11,42.51522438308382,94.63,65.33,42.96109805758823,2,7,2,10,6,0,0,0,0,0,0,3,11,0
4808,1956,Graduation,Married,15759.0,0,0,05-09-2013,12,69.84,35.29198613815613,70.69,50.34,21.29037264484927,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5068,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,121.44,31.781938809512667,90.79,64.75,36.73717599908712,1,2,0,2,9,0,0,0,0,0,0,3,11,0
7628,1973,2n Cycle,Married,43050.0,1,0,18-03-2014,10,80.72,27.084570483679663,72.37,54.48,32.471838016016584,2,2,0,4,5,0,0,0,0,0,0,3,11,0
7128,1977,PhD,Single,42997.0,1,1,07-12-2013,91,148.48,40.60142407695022,129.4,82.31,69.41910653180152,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2811,1963,PhD,Single,48918.0,1,1,12-04-2014,21,135.5,40.717068954745855,106.25,82.31,63.629668800451775,2,1,0,4,4,0,0,0,0,0,0,3,11,0
3551,1954,Master,Together,60033.0,0,1,29-03-2014,28,131.46,40.19802843895049,123.03,77.97,56.5293464753355,2,2,1,5,2,0,0,0,0,0,0,3,11,0
1663,1978,PhD,Together,34043.0,1,0,25-10-2013,97,112.28,55.21344234747991,87.54,95.53,57.42261301729874,1,2,0,2,9,0,0,0,0,0,0,3,11,0
5543,1966,Graduation,Together,57811.0,0,1,24-06-2013,49,135.88,51.81461412060533,110.14,78.04,55.239983225874965,5,7,2,11,5,0,1,0,0,0,0,3,11,0
1577,1946,Graduation,Married,78569.0,0,0,19-02-2014,14,137.47,46.12935025204439,99.6,84.36,33.65507944839503,1,4,6,4,1,0,0,1,0,0,0,3,11,1
10641,1978,Graduation,Single,7500.0,1,1,27-12-2012,5,89.75,31.63968034865605,75.36,44.89,39.05529300039224,4,2,1,3,6,0,0,0,0,0,0,3,11,0
5336,1971,Master,Together,157733.0,1,0,04-06-2013,37,207.8,62.72864667485723,153.9,109.11,67.92167471750984,0,1,0,1,1,0,0,0,0,0,0,3,11,0
6024,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,159.92,48.19171198012731,104.59,82.5,47.34613800132805,0,5,8,5,2,0,1,1,1,0,0,3,11,1
1878,1985,2n Cycle,Married,23148.0,0,0,18-02-2014,83,89.23,32.684248222714274,86.39,59.9,32.989146998675906,1,2,0,3,7,0,0,0,0,0,0,3,11,0
3099,1970,Graduation,Divorced,44267.0,1,1,25-02-2013,48,125.38,30.02248076858362,100.62,69.21,50.34513026105239,5,5,2,4,9,0,0,0,0,0,0,3,11,0
6055,1979,Graduation,Married,71626.0,0,0,01-11-2012,94,149.26,42.56314755862604,110.18,89.38,48.27547855317944,1,5,5,8,3,0,1,0,0,0,0,3,11,0
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013,61,136.37,52.636477203918886,121.58,89.91,62.1713187411807,5,10,3,8,7,0,0,0,0,0,0,3,11,0
3972,1976,Graduation,Together,50200.0,1,1,03-04-2013,70,139.78,51.330501622855785,128.57,84.57,68.74275918444032,6,7,1,5,8,0,0,0,0,0,0,3,11,0
4394,1965,PhD,Married,81051.0,0,0,23-05-2014,43,145.82,51.7279514650721,107.11,98.82,59.42083260982413,1,5,5,12,2,0,1,1,0,0,0,3,11,0
5758,1982,Graduation,Married,65169.0,0,0,14-01-2014,23,128.74,47.27655251365661,103.56,89.84,39.18659427431217,1,10,4,13,6,1,0,1,1,1,0,3,11,1
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013,37,141.12,44.45220595693852,126.76,80.83,61.19004940852469,7,11,2,12,6,0,0,0,0,0,0,3,11,0
4603,1960,PhD,Married,65695.0,0,1,31-01-2014,50,144.94,48.474669805039575,137.71,88.44,54.856475577240666,2,5,4,10,4,0,0,0,0,0,0,3,11,0
8427,1956,Master,Single,64857.0,0,0,23-11-2012,78,149.53,26.562797950069807,104.39,65.14,38.26815527424731,1,7,5,10,4,0,0,0,0,0,0,3,11,0
10260,1965,Master,Together,45143.0,0,1,26-08-2013,74,125.46,38.8887548211387,125.67,82.0,50.806945017895465,3,6,1,5,7,0,0,0,0,0,0,3,11,0
7143,1955,2n Cycle,Together,74805.0,0,1,06-11-2013,14,93.53,32.57938093089385,86.71,62.66,42.23499161001692,5,4,7,10,2,0,0,0,0,0,0,3,11,0
8789,1989,2n Cycle,Married,59060.0,1,0,11-01-2014,77,112.94,43.77833034853394,100.87,71.71,41.29408586185897,3,3,1,7,4,0,0,0,0,0,0,3,11,0
6197,1962,PhD,Single,27238.0,1,1,20-04-2013,39,125.83,39.71461748569851,110.48,64.05,66.71934924372673,3,3,0,3,9,0,0,0,0,0,0,3,11,0
4554,1965,Graduation,Together,47009.0,0,1,01-10-2013,89,120.62,57.63680225248038,115.5,73.63,47.53207783515684,4,3,2,8,4,0,0,0,0,0,0,3,11,0
4937,1973,2n Cycle,Married,46094.0,1,1,10-06-2014,62,116.34,44.351578191681696,115.31,77.79,58.61454544060776,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1920,1972,Graduation,Married,40321.0,1,1,29-07-2013,59,137.25,48.88873945945666,117.17,94.1,76.66089579813112,2,3,0,3,7,0,0,0,0,0,0,3,11,0
8749,1984,Graduation,Together,37235.0,1,0,01-02-2014,68,105.65,40.98053089057136,85.38,82.53,46.86637410497512,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1650,1960,Master,Married,81843.0,0,0,22-04-2013,13,143.41,40.451396055638845,107.75,68.99,46.76837809720648,1,5,9,12,3,0,0,0,0,0,0,3,11,0
10377,1958,Master,Together,46692.0,0,1,06-06-2013,37,117.09,51.06178136459624,118.8,72.55,52.532682107233256,3,6,1,5,6,0,0,0,0,0,0,3,11,0
9206,1968,Graduation,Together,77382.0,0,1,07-01-2014,36,147.95,57.6200343895465,124.47,85.62,55.42423762513394,2,5,7,12,1,0,0,1,0,0,0,3,11,0
10971,1977,Graduation,Single,37774.0,2,0,03-09-2012,28,91.61,25.17185704166733,75.94,49.16,38.48438779744807,4,7,2,3,9,1,0,0,0,0,1,3,11,1
6398,1974,Basic,Married,18393.0,1,0,29-03-2014,2,81.12,29.87898035911686,67.47,44.56,37.72133887794977,2,3,0,3,8,0,0,0,0,0,0,3,11,0
9212,1962,Master,Married,72828.0,0,1,14-02-2013,17,142.3,50.07950922888944,116.33,77.09,51.66385591903296,6,6,3,13,7,0,0,0,0,0,0,3,11,0
7937,1982,Graduation,Married,24711.0,0,0,18-04-2014,86,110.55,41.39504599281467,85.57,79.89,42.61117631640687,1,3,0,3,7,0,0,0,0,0,0,3,11,0
839,1975,PhD,Married,45503.0,1,0,25-09-2013,54,127.83,54.42422925971592,111.49,95.39,63.21714461402574,1,3,1,4,5,0,0,0,0,0,0,3,11,0
4246,1982,Master,Single,6560.0,0,0,12-12-2013,2,73.74,30.7891362247817,60.16,33.44,16.436562092541834,0,1,0,1,17,0,0,0,0,0,0,3,11,0
158,1945,PhD,Together,71604.0,0,0,17-11-2013,3,106.63,52.19437674041393,89.03,82.9,45.95979835863508,1,8,3,5,4,1,0,0,0,0,0,3,11,1
4832,1979,Graduation,Married,27244.0,1,0,07-03-2014,84,120.89,44.4671488131951,94.9,89.66,58.01510750788388,2,2,2,2,7,0,0,0,0,0,0,3,11,0
5621,1969,Graduation,Married,48752.0,1,1,12-12-2012,8,129.53,49.993453290887,102.49,77.99,58.39305808662142,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1945,1962,Graduation,Married,71434.0,0,1,18-09-2013,4,132.84,45.98619709521919,102.65,79.94,39.96869956544119,3,7,4,7,4,0,1,0,1,0,0,3,11,0
5147,1948,Graduation,Single,90842.0,0,0,29-07-2013,57,170.86,28.67971286372312,103.52,77.25,40.15078147343824,1,4,9,13,1,0,0,0,0,0,0,3,11,0
2535,1978,Master,Married,88097.0,1,0,18-08-2012,24,169.83,56.84294185629589,111.19,79.7,63.02143041602768,1,6,5,8,9,0,1,1,1,0,0,3,11,1
11039,1975,Graduation,Married,51948.0,0,1,17-09-2013,51,133.55,52.50854373992395,113.84,83.62,41.68599341410986,2,5,2,4,5,0,0,0,0,0,0,3,11,0
9495,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,154.42,47.93875978086951,108.25,89.92,42.64952838471745,1,2,8,6,1,0,0,0,0,0,0,3,11,0
9635,1983,Master,Married,35876.0,0,0,20-04-2014,13,105.53,37.90865672950034,88.09,70.92,38.190376880953536,1,3,1,3,6,0,0,0,0,0,0,3,11,0
2173,1952,Graduation,Widow,40049.0,0,1,16-10-2013,23,127.6,43.6445151861468,97.23,58.0,31.92578576168389,1,1,0,3,6,0,0,0,0,0,0,3,11,0
942,1982,Graduation,Single,39660.0,1,0,08-08-2012,36,111.2,46.67031121165447,83.02,73.55,45.60939534734205,3,7,1,3,9,0,0,0,0,0,0,3,11,1
9386,1962,Graduation,Together,50127.0,0,1,29-05-2014,88,143.41,40.09609659180556,112.2,97.26,48.10176065910165,1,5,1,6,6,0,1,0,0,0,0,3,11,0
5510,1977,Master,Married,43263.0,0,1,21-11-2012,2,131.27,50.524539354762304,97.3,70.24,38.60728077976909,3,5,2,6,5,0,0,0,0,0,0,3,11,0
873,1949,Master,Married,62845.0,1,1,01-10-2012,3,132.41,48.86061428665922,118.76,81.23,52.831724171019545,11,3,4,10,8,0,1,0,0,0,0,3,11,1
2253,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,98.86,39.613052102646094,70.22,43.11,20.74730943410598,1,1,0,4,6,0,0,0,0,0,0,3,11,0
5181,1982,Basic,Single,24367.0,1,0,20-03-2013,58,129.69,25.508447999336628,66.46,44.56,35.976343742989584,1,1,0,2,9,0,0,0,0,0,0,3,11,0
979,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,103.55,33.44950615429579,88.17,48.69,38.75461553972645,2,2,1,3,6,0,0,0,0,0,0,3,11,0
10390,1959,2n Cycle,Married,26887.0,0,1,10-02-2013,27,69.05,34.64186451719157,84.22,58.78,31.00839202367353,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4698,1983,PhD,Married,50150.0,0,0,20-06-2013,32,109.67,62.78039736401847,101.31,85.32,50.38549728397775,2,5,2,7,5,0,0,0,0,0,0,3,11,0
7793,1976,Graduation,Together,62061.0,0,1,31-08-2013,12,138.94,46.265757561806026,97.0,71.33,46.408463769959326,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1745,1962,PhD,Divorced,85696.0,0,0,03-05-2013,88,127.16,29.114188491976364,88.39,70.28,43.26541634715443,1,4,6,9,1,0,0,0,0,0,0,3,11,1
10590,1956,PhD,Together,76542.0,0,0,30-03-2013,91,149.74,43.42280852581058,108.24,95.51,62.4239342352613,1,4,8,10,2,0,0,0,0,0,0,3,11,0
5080,1993,Graduation,Single,70515.0,0,0,21-10-2013,12,140.05,38.29708099685884,79.21,58.28,38.88229489056852,1,6,6,4,2,0,0,0,0,0,0,3,11,1
8369,1987,Graduation,Together,18227.0,1,0,08-11-2012,21,90.89,45.45680394543208,78.11,69.6,47.93673456744062,1,0,1,2,8,0,0,0,0,0,0,3,11,0
5232,1965,Graduation,Married,69139.0,0,1,27-01-2014,23,152.35,47.66676876002679,113.63,86.64,45.4437244154148,1,4,1,5,4,0,0,0,0,0,0,3,11,0
2407,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,125.48,46.96161822633606,99.14,65.04,32.10964756048307,1,6,6,7,4,0,0,1,0,0,0,3,11,1
3834,1962,Graduation,Single,69627.0,0,1,17-03-2013,35,146.36,41.415349880764985,113.54,76.78,48.00141980238799,2,8,2,11,5,0,0,0,0,0,0,3,11,0
7912,1978,Graduation,Married,38136.0,1,0,22-04-2013,69,131.65,51.18711116847714,106.38,92.61,54.72170100237607,2,3,1,2,8,1,0,0,0,0,0,3,11,0
7712,1946,PhD,Single,62159.0,0,0,28-04-2014,68,152.25,38.04340774997696,100.53,79.39,49.80273536832383,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1065,1963,Graduation,Single,80695.0,0,0,29-12-2013,85,159.11,34.83291785427074,101.27,76.67,44.118411959348336,1,5,8,5,2,0,0,0,0,0,0,3,11,0
7275,1971,Master,Single,33316.0,1,1,04-10-2013,34,128.67,41.35247934418576,110.89,74.61,56.97488602591305,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1343,1968,Graduation,Together,58554.0,1,1,26-09-2012,55,144.96,46.69348703879906,122.62,103.25,77.79800462326372,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1384,1992,Basic,Married,17256.0,1,0,23-11-2013,10,102.15,33.23069976234521,64.7,46.61,37.17651999467213,2,2,1,2,8,1,0,0,0,0,0,3,11,0
9967,1974,Graduation,Divorced,53034.0,1,1,30-05-2013,30,119.82,41.74281348568338,94.12,48.27,54.88736409015283,8,6,1,7,8,0,0,0,0,0,0,3,11,0
6181,1950,2n Cycle,Together,52203.0,0,0,31-07-2012,36,72.12,20.54721785413224,84.39,46.29,35.97549644726987,1,8,7,11,6,0,0,0,0,0,0,3,11,0
10507,1977,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,90.45,17.701648719202538,65.11,39.2,29.391090054687936,4,2,2,7,8,0,1,0,0,0,0,3,11,0
2674,1958,Master,Single,75154.0,0,1,04-09-2012,79,169.07,43.847884840715686,122.07,73.01,47.47664568695098,1,6,3,6,3,0,0,0,0,0,0,3,11,1
2698,1976,Graduation,Single,47025.0,0,1,07-11-2013,52,158.36,38.00245547875537,110.07,64.06,49.6635021549704,3,6,3,5,6,0,0,0,0,0,0,3,11,0
3231,1973,Graduation,Married,37971.0,1,0,25-11-2013,97,106.07,43.24908366612828,97.46,94.15,53.64834793396568,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4096,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,97.75,25.12405790159278,69.85,62.65,44.72152475754402,3,4,1,4,7,0,0,0,0,0,0,3,11,0
10476,1958,Graduation,Married,67267.0,0,1,13-05-2014,0,137.77,44.81356639675612,116.25,66.22,43.91196856728944,1,3,2,5,2,0,0,0,0,0,0,3,11,0
5948,1975,Graduation,Single,57338.0,0,1,29-04-2014,96,147.19,41.46794986665145,103.23,68.23,50.24794268848864,2,4,1,5,5,0,0,0,0,0,0,3,11,0
9140,1960,2n Cycle,Together,50523.0,1,1,25-12-2013,89,99.94,33.9970179854612,108.01,80.94,57.22839194356327,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10258,1965,Master,Single,35791.0,2,1,06-05-2013,94,141.31,51.87553066129101,140.32,86.28,72.92530667539832,2,1,0,3,8,0,0,0,0,0,0,3,11,0
5675,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,102.74,24.71306457906376,91.21,86.74,56.84645180738457,6,4,5,7,6,0,1,0,0,0,0,3,11,0
4743,1969,PhD,Married,56242.0,0,1,03-03-2013,72,145.88,50.277105598037,123.72,97.34,73.14332476111889,5,8,4,11,6,0,0,0,0,0,0,3,11,0
8805,1960,Graduation,Single,48904.0,0,1,02-12-2012,1,143.58,30.12777569782704,77.65,49.85,38.19829991193856,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1542,1975,Graduation,Single,56243.0,1,2,30-12-2013,26,156.19,43.42551160242648,142.18,65.76,60.2055679130003,6,4,2,8,5,0,0,0,0,0,0,3,11,0
6770,1985,Graduation,Married,21355.0,1,0,20-08-2013,5,87.3,42.7648591084464,83.12,50.09,31.66438361405224,2,2,1,2,6,1,0,0,0,0,0,3,11,1
8773,1971,Master,Together,57420.0,0,1,25-06-2013,22,124.23,54.0675955220696,128.26,64.98,40.67976088455711,3,5,1,6,7,0,1,0,0,0,0,3,11,0
10475,1970,Master,Together,,0,1,01-04-2013,39,,,,,,2,4,2,6,5,0,0,0,0,0,0,3,11,0
10420,1955,Master,Divorced,46390.0,0,1,05-05-2014,56,108.54,37.34692908876095,91.28,51.82,34.79277068829492,1,4,2,3,7,0,0,0,0,0,0,3,11,0
7514,1956,2n Cycle,Together,54342.0,1,1,03-07-2013,74,108.78,28.01705628036784,114.72,89.44,61.80268490758341,4,3,1,4,6,0,0,0,0,0,0,3,11,0
2902,1958,Graduation,Together,,1,1,03-09-2012,87,,,,,,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4345,1964,2n Cycle,Single,,1,1,12-01-2014,49,,,,,,1,1,0,2,7,0,0,0,0,0,0,3,11,0
793,1973,Graduation,Married,20895.0,1,0,06-10-2012,24,105.54,50.83691665324917,79.91,67.37,47.03269859328871,1,2,0,3,9,0,0,0,0,0,0,3,11,0
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014,9,144.05,44.86814628853358,93.49,68.98,34.95642376920029,0,5,10,5,1,1,0,1,0,0,0,3,11,0
3769,1972,PhD,Together,,1,0,02-03-2014,17,,,,,,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,67.74,41.79751531088176,90.46,60.09,44.61888878531445,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012,35,130.5,46.35889369583151,114.05,75.49,56.61316090880816,1,1,0,3,8,0,0,0,0,0,0,3,11,0
